X-ACCEL	Y-ACCEL	Z-ACCEL	TOTAL MAG	STATUS
0.161181435	-1.047257384	0.336708861	1.111800495	normal
0.17164557	-1.045063291	0.326582278	1.108275899	normal
0.116962025	-1.043544304	0.353924051	1.108118704	normal
0.063797468	-1.081518987	0.282531646	1.119632783	normal
0.185316456	-1.02835443	0.294683544	1.085676478	normal
0.075949367	-1.073924051	0.350886076	1.132343681	normal
0.094177215	-1.078481013	0.346329114	1.136632965	normal
0.173164557	-1.020759494	0.442025316	1.125754098	normal
0.050126582	-0.953924051	0.338734177	1.013520898	normal
0.042531646	-0.782278481	0.478481013	0.917993814	normal
-0.407088608	-0.915949367	0.809620253	1.288475584	normal
0.62278481	-0.414683544	0.849113924	1.13173222	fall
1.084556962	-0.156455696	0.52556962	1.215304741	fall
0.729113924	-0.343291139	0.660759494	1.042141559	fall
0.644050633	-0.306835443	0.762531646	1.044223979	fall
0.66835443	-0.284050633	0.736708861	1.034467183	fall
0.700253165	-0.296202532	0.700253165	1.033656098	fall
0.666835443	-0.294683544	0.741265823	1.039703284	fall
0.66835443	-0.29164557	0.74278481	1.040905403	fall
0.657721519	-0.288607595	0.751898734	1.039828662	fall
0.666835443	-0.288607595	0.739746835	1.03691332	fall
0.247257384	-1.04556962	0.269198312	1.107618967	normal
0.129113924	-1.076962025	0.252151899	1.11359696	normal
0.115443038	-1.084556962	0.206582278	1.110075284	normal
0.261265823	-1.051139241	0.233924051	1.108094759	normal
0.224810127	-1.055696203	0.258227848	1.109826872	normal
0.148860759	-1.075443038	0.148860759	1.09585436	normal
0.139746835	-1.10278481	0.26278481	1.142243132	normal
0.209620253	-1.067848101	0.300759494	1.129024575	normal
0.094177215	-1.014683544	0.215696203	1.041622242	normal
0.095696203	-0.836962025	0.407088608	0.935619757	normal
-0.302278481	-0.940253165	0.492151899	1.103477134	normal
0.738227848	-0.126075949	1.038987342	1.280769377	fall
1.133164557	-0.145822785	0.391898734	1.207853806	fall
0.745822785	-0.332658228	0.630379747	1.031645166	fall
0.736708861	-0.388860759	0.637974684	1.049268475	fall
0.660759494	-0.364556962	0.710886076	1.036756432	fall
0.609113924	-0.338734177	0.773164557	1.040934219	fall
0.616708861	-0.33721519	0.774683544	1.046029874	fall
0.609113924	-0.331139241	0.77164557	1.037357149	fall
0.612151899	-0.331139241	0.77164557	1.039143892	fall
0.612151899	-0.329620253	0.767088608	1.035279861	fall
0.618227848	-0.325063291	0.770126582	1.039695517	fall
0.338396624	-0.888607595	-0.355274262	1.015064301	normal
0.466329114	-0.844556962	-0.370632911	1.033493135	normal
0.475443038	-0.829367089	-0.394936709	1.034345616	normal
0.390379747	-0.849113924	-0.413164557	1.021810038	normal
0.426835443	-0.867341772	-0.347848101	1.027359989	normal
0.328101266	-0.979746835	-0.252151899	1.063548251	normal
0.331139241	-0.950886076	-0.31443038	1.054847851	normal
0.331139241	-0.976708861	-0.261265823	1.063895308	normal
0.364556962	-0.93721519	-0.322025316	1.05592348	normal
0.299240506	-0.912911392	-0.256708861	0.994410142	normal
0.26278481	-0.943291139	-0.320506329	1.030329237	normal
0.408607595	-0.923544304	-0.209620253	1.031423724	normal
0.101772152	-0.625822785	-0.290126582	0.697269792	normal
-0.45721519	-1.344303797	0.774683544	1.617508276	fall
-0.493670886	-0.706329114	1.064810127	1.36982932	normal
0.404050633	-0.157974684	1.019240506	1.107729265	fall
0.43443038	-0.156455696	1.013164557	1.113422902	fall
0.364556962	-0.19443038	1.054177215	1.132251983	fall
0.258227848	-0.236962025	1.060253165	1.116677839	fall
0.356962025	-0.276455696	1.029873418	1.124494952	fall
0.363037975	-0.282531646	1.023797468	1.122400088	fall
0.372151899	-0.28556962	1.023797468	1.126147548	fall
0.372151899	-0.288607595	1.025316456	1.128301916	fall
0.372151899	-0.29164557	1.025316456	1.129082817	fall
0.372151899	-0.294683544	1.023797468	1.128493103	fall
0.372151899	-0.293164557	1.025316456	1.12947613	fall
0.372151899	-0.293164557	1.016202532	1.121209204	fall
0.372151899	-0.296202532	1.023797468	1.128890708	fall
0.372151899	-0.296202532	1.020759494	1.126136279	fall
0.375189873	-0.290126582	1.019240506	1.124185076	fall
0.372151899	-0.296202532	1.016202532	1.12200738	fall
0.372151899	-0.296202532	1.014683544	1.120631818	fall
0.373670886	-0.296202532	1.01164557	1.118388407	fall
0.381265823	-0.296202532	1.01164557	1.120948851	fall
0.384303797	-0.293164557	1.010126582	1.119817208	fall
-0.013670886	-0.414683544	1.158987342	1.231016244	fall
-0.170126582	-0.748860759	0.703291139	1.041323157	normal
0.072911392	-1.032911392	0.246075949	1.064319214	normal
0.016708861	-1.025316456	-0.182278481	1.041526987	normal
0.156455696	-1.058734177	-0.173164557	1.084150546	normal
0.094177215	-1.055696203	-0.173164557	1.073941238	normal
0.082025316	-1.052658228	-0.18835443	1.072518013	normal
0.060759494	-1.055696203	-0.183797468	1.073297581	normal
0.021265823	-1.05721519	-0.144303797	1.067229956	normal
0.086582278	-1.110379747	0.033417722	1.114251505	normal
-0.012151899	-1.083037975	0.496708861	1.191569811	normal
-0.036455696	-1.061772152	-0.039493671	1.063131634	normal
-0.123037975	-1.086075949	-0.092658228	1.096943416	normal
-0.180759494	-0.970632911	-0.256708861	1.020147873	normal
-0.098734177	-1.052658228	-0.241518987	1.084513349	normal
0.198312236	-0.996624473	-0.326582278	1.067353768	normal
0.290126582	-1.013164557	-0.265822785	1.086893558	normal
0.420759494	-0.896202532	-0.334177215	1.044936333	normal
0.452658228	-0.827848101	-0.440506329	1.041286596	normal
0.484556962	-0.894683544	-0.249113924	1.047526535	normal
0.31443038	-0.994936709	-0.334177215	1.095645896	normal
0.356962025	-0.956962025	-0.153417722	1.032828738	normal
0.419240506	-0.990379747	-0.18835443	1.091829674	normal
0.410126582	-0.987341772	-0.167088608	1.082111913	normal
0.340253165	-1.004050633	-0.208101266	1.080368468	normal
0.407088608	-0.973670886	-0.247594937	1.08400156	normal
0.435949367	-0.855189873	-0.095696203	0.964655033	normal
0.271898734	-0.868860759	0.025822785	0.910777007	normal
0.078987342	-0.846075949	0.110886076	0.856959295	normal
0.078987342	-0.350886076	1.432405063	1.476869765	fall
0.630379747	-0.224810127	0.836962025	1.0716453	fall
0.589367089	-0.203544304	0.881012658	1.079336441	fall
0.583291139	-0.220253165	0.879493671	1.078076587	fall
0.584810127	-0.223291139	0.877974684	1.078286308	fall
0.586329114	-0.227848101	0.876455696	1.078828612	fall
0.584810127	-0.233924051	0.874936709	1.078071236	fall
0.507172996	-0.875105485	-0.31814346	1.060306238	normal
0.519493671	-0.855189873	-0.346329114	1.058851854	normal
0.524050633	-0.850632911	-0.326582278	1.051123875	normal
0.572658228	-0.902278481	0.027341772	1.069014254	normal
0.578734177	-0.963037975	0.101772152	1.12815467	normal
0.445063291	-0.978227848	0.047088608	1.075745506	normal
0.501265823	-0.956962025	0.077468354	1.083072061	normal
0.43443038	-1.022278481	0.069873418	1.112953432	normal
0.565063291	-0.976708861	0.086582278	1.131703677	normal
0.445063291	-0.990379747	0.060759494	1.087485674	normal
0.571139241	-0.792911392	-0.094177215	0.981721883	normal
0.410126582	-0.783797468	0.325063291	0.942448104	normal
0.179240506	-0.929620253	0.528607595	1.084318663	normal
0.410126582	-0.470886076	0.969113924	1.152874368	fall
0.780759494	-0.19443038	0.659240506	1.040185851	fall
0.761012658	-0.224810127	0.715443038	1.068428098	fall
0.767088608	-0.214177215	0.703291139	1.06250423	fall
0.767088608	-0.214177215	0.707848101	1.065526042	fall
0.767088608	-0.205063291	0.706329114	1.062721366	fall
0.767088608	-0.206582278	0.706329114	1.063015516	fall
0.767088608	-0.205063291	0.706329114	1.062721366	fall
0.767088608	-0.205063291	0.706329114	1.062721366	fall
0.767088608	-0.205063291	0.706329114	1.062721366	fall
0.54092827	-0.870042194	-0.297890295	1.066918666	normal
0.546835443	-0.861265823	-0.303797468	1.064472039	normal
0.542278481	-0.897721519	-0.198987342	1.067504491	normal
0.552911392	-0.925063291	-0.082025316	1.08082434	normal
0.514936709	-1.00556962	0.009113924	1.129784554	normal
0.543797468	-0.926582278	-0.130632911	1.082282478	normal
0.484556962	-0.917468354	0.041012658	1.038376458	normal
0.476962025	-0.949367089	-0.127594937	1.070079955	normal
0.540759494	-0.925063291	-0.019746835	1.071705585	normal
0.460253165	-0.96	-0.103291139	1.069627054	normal
0.287088608	-0.797468354	0.06835443	0.850322276	normal
-0.039493671	-1.086075949	0.54835443	1.217297539	normal
-0.938734177	-0.452658228	0.695696203	1.253042111	fall
-0.657721519	-0.610632911	0.583291139	1.07037316	normal
-0.675949367	-0.545316456	0.650126582	1.08486965	fall
-0.716962025	-0.511898734	0.619746835	1.077107701	fall
-0.721518987	-0.511898734	0.648607595	1.096960243	fall
-0.710886076	-0.510379747	0.639493671	1.083881291	fall
-0.709367089	-0.511898734	0.636455696	1.081812291	fall
0.383966245	-0.870042194	-0.458227848	1.055640212	normal
0.394936709	-0.877974684	-0.451139241	1.063175039	normal
0.399493671	-0.855189873	-0.48	1.058935745	normal
0.397974684	-0.865822785	-0.467848101	1.061562428	normal
0.452658228	-0.812658228	-0.461772152	1.038530879	normal
0.539240506	-1.002531646	-0.136708861	1.146533618	normal
0.322025316	-0.922025316	-0.290126582	1.01882502	normal
0.41164557	-0.955443038	-0.177721519	1.055418596	normal
0.43443038	-0.969113924	-0.243037975	1.089485663	normal
0.448101266	-0.928101266	-0.206582278	1.051115094	normal
0.379746835	-0.952405063	-0.378227848	1.092858348	normal
0.264303797	-0.815696203	-0.247594937	0.892479717	normal
0.467848101	-0.806582278	0.48	1.048740587	normal
-0.40556962	-0.964556962	0.581772152	1.19721163	normal
-0.964556962	-0.390379747	0.650126582	1.226960086	fall
-0.838481013	-0.394936709	0.466329114	1.03753952	normal
-0.805063291	-0.45721519	0.555949367	1.079931633	normal
-0.780759494	-0.493670886	0.555949367	1.078135441	normal
-0.798987342	-0.45721519	0.551392405	1.073061082	normal
-0.812658228	-0.437468354	0.542278481	1.070447527	normal
-0.811139241	-0.448101266	0.539240506	1.072157608	normal
-0.811139241	-0.443544304	0.542278481	1.071794928	normal
-0.812658228	-0.443544304	0.539240506	1.071412744	normal
0.441350211	-0.853164557	-0.448101266	1.059940807	normal
0.445063291	-0.856708861	-0.442025316	1.061799315	normal
0.443544304	-0.859746835	-0.438987342	1.062358723	normal
0.442025316	-0.858227848	-0.442025316	1.06175694	normal
0.43443038	-0.859746835	-0.443544304	1.060483817	normal
0.425316456	-0.850632911	-0.460253165	1.056552608	normal
0.470886076	-0.870379747	-0.350886076	1.049959827	normal
0.399493671	-1.032911392	-0.085063291	1.110737098	normal
0.413164557	-0.976708861	-0.26278481	1.092575401	normal
0.472405063	-0.979746835	-0.115443038	1.09379957	normal
0.422278481	-0.903797468	-0.218734177	1.021280382	normal
0.399493671	-0.934177215	-0.151898734	1.027304963	normal
0.372151899	-0.940253165	-0.19443038	1.029745707	normal
0.318987342	-0.867341772	0.065316456	0.92644531	normal
0.192911392	-0.973670886	0.69721519	1.212995804	normal
-1.004050633	-0.48	0.721518987	1.326313433	fall
-0.811139241	-0.369113924	0.458734177	1.002311829	normal
-0.803544304	-0.404050633	0.542278481	1.050241074	normal
-0.826329114	-0.387341772	0.557468354	1.069403768	normal
-0.821772152	-0.376708861	0.557468354	1.062068737	normal
-0.829367089	-0.373670886	0.54835443	1.062154546	normal
-0.843037975	-0.353924051	0.545316456	1.064586914	normal
-0.871898734	-0.274936709	0.501265823	1.042624104	normal
-0.899240506	-0.250632911	0.476962025	1.048304878	normal
0.343459916	-0.913924051	-0.439662447	1.070759054	normal
0.350886076	-0.912911392	-0.431392405	1.06893763	normal
0.399493671	-0.902278481	-0.407088608	1.067437485	normal
0.414683544	-0.890126582	-0.42835443	1.071342752	normal
0.407088608	-0.870379747	-0.429873418	1.052650556	normal
0.346329114	-1.010126582	-0.28556962	1.105373048	normal
0.443544304	-0.941772152	-0.375189873	1.106541358	normal
0.45721519	-0.893164557	-0.130632911	1.011856518	normal
0.417721519	-0.940253165	-0.265822785	1.062651887	normal
0.410126582	-0.925063291	-0.233924051	1.038588642	normal
0.341772152	-0.897721519	-0.358481013	1.025290576	normal
0.329620253	-0.694177215	-0.191392405	0.791935963	normal
-0.312911392	-1.180253165	0.540759494	1.335414506	normal
-0.590886076	-0.65164557	0.824810127	1.205860708	fall
-0.514936709	-0.571139241	0.744303797	1.07020932	fall
-0.440506329	-0.516455696	0.835443038	1.076446646	fall
-0.460253165	-0.540759494	0.820253165	1.084928136	fall
-0.423797468	-0.555949367	0.81721519	1.075418365	fall
-0.326582278	-0.609113924	0.850632911	1.096016472	normal
-0.322025316	-0.589367089	0.871898734	1.100573156	fall
-0.24	-0.571139241	0.881012658	1.077025225	fall
0.03628692	-1.096202532	-0.125738397	1.103986809	normal
-0.016708861	-1.090632911	-0.150379747	1.10107829	normal
-0.069873418	-1.069367089	-0.232405063	1.096558424	normal
-0.080506329	-0.976708861	-0.370632911	1.047764393	normal
0.407088608	-0.981265823	-0.332658228	1.113222909	normal
0.358481013	-0.931139241	-0.366075949	1.062798439	normal
0.372151899	-0.918987342	-0.417721519	1.07588384	normal
0.408607595	-0.955443038	-0.229367089	1.06416203	normal
0.393417722	-1.042025316	-0.078987342	1.116616883	normal
0.493670886	-0.96	-0.191392405	1.096331153	normal
0.446582278	-1.019240506	0.007594937	1.112809339	normal
0.43443038	-0.917468354	-0.150379747	1.026202711	normal
0.536202532	-0.949367089	-0.031898734	1.090792626	normal
0.442025316	-0.940253165	-0.185316456	1.055369406	normal
0.466329114	-0.624303797	-0.02278481	0.779575026	normal
-0.256708861	-0.970632911	0.508860759	1.125596269	normal
-0.404050633	-0.539240506	1.022278481	1.224373526	fall
-0.113924051	-0.390379747	0.993417722	1.073430857	fall
-0.156455696	-0.38278481	0.979746835	1.063440857	fall
-0.203544304	-0.455696203	0.944810127	1.068529591	fall
-0.481518987	-0.458734177	0.846075949	1.076170104	fall
-0.458734177	-0.445063291	0.861265823	1.072519089	fall
-0.43443038	-0.431392405	0.874936709	1.067868628	fall
-0.432911392	-0.442025316	0.877974684	1.074075509	fall
0.461603376	-0.993248945	0.012658228	1.095345322	normal
0.472405063	-0.988860759	0.006075949	1.09592384	normal
0.511898734	-0.958481013	-0.030379747	1.087036841	normal
0.545316456	-0.899240506	-0.078987342	1.054629094	normal
0.586329114	-0.96	0.063797468	1.126699581	normal
0.402531646	-0.996455696	-4.44089E-17	1.074688643	normal
0.524050633	-0.938734177	0.05164557	1.076344827	normal
0.445063291	-0.997974684	-0.013670886	1.092804509	normal
0.546835443	-0.967594937	-0.04556962	1.112360352	normal
0.425316456	-0.987341772	-0.109367089	1.080601232	normal
0.448101266	-0.865822785	0.033417722	0.975479668	normal
0.293164557	-0.613670886	-0.293164557	0.740596294	normal
-0.429873418	-1.181772152	0.736708861	1.457434911	normal
0.469367089	-0.413164557	0.6	0.866608571	fall
0.572658228	-0.445063291	0.762531646	1.052365568	fall
0.598481013	-0.378227848	0.774683544	1.049461968	fall
0.586329114	-0.379746835	0.783797468	1.049918073	fall
0.6	-0.397974684	0.77164557	1.055377058	fall
0.6	-0.404050633	0.767088608	1.054363242	fall
0.6	-0.416202532	0.757974684	1.052497111	fall
0.250632911	-0.920675105	-0.424472574	1.044335421	normal
0.276455696	-0.931139241	-0.416202532	1.056727299	normal
0.274936709	-0.935696203	-0.401012658	1.054480312	normal
0.281012658	-0.931139241	-0.402531646	1.052625349	normal
0.303797468	-0.925063291	-0.408607595	1.055933313	normal
0.297721519	-0.917468354	-0.402531646	1.045188026	normal
0.220253165	-0.940253165	-0.440506329	1.061429836	normal
0.317468354	-0.938734177	-0.375189873	1.059610991	normal
0.296202532	-0.981265823	-0.358481013	1.085876232	normal
0.288607595	-0.934177215	-0.41164557	1.0608645	normal
0.334177215	-0.976708861	-0.402531646	1.108001054	normal
0.290126582	-0.867341772	-0.379746835	0.990284223	normal
0.361518987	-0.906835443	-0.355443038	1.038935153	normal
0.26278481	-0.826329114	-0.326582278	0.926569828	normal
0.232405063	-0.902278481	-0.329620253	0.988315781	normal
0.516455696	-0.410126582	1.576708861	1.709076105	fall
0.69721519	-0.170126582	0.695696203	0.999522527	fall
0.663797468	-0.162531646	0.824810127	1.07114675	fall
0.648607595	-0.164050633	0.827848101	1.064395087	fall
0.641012658	-0.176202532	0.833924051	1.066477324	fall
0.631898734	-0.195949367	0.835443038	1.065672198	fall
0.631898734	-0.221772152	0.838481013	1.073093335	fall
0.630379747	-0.220253165	0.829367089	1.064772205	fall
0.321518987	-0.92742616	-0.417721519	1.066763802	normal
0.31443038	-0.93721519	-0.40556962	1.068515556	normal
0.309873418	-0.925063291	-0.426835443	1.064871881	normal
0.317468354	-0.934177215	-0.408607595	1.06791076	normal
0.347848101	-0.926582278	-0.410126582	1.071334137	normal
0.261265823	-0.964556962	-0.432911392	1.089055663	normal
0.369113924	-0.90835443	-0.322025316	1.03201413	normal
0.331139241	-0.975189873	-0.363037975	1.091991326	normal
0.367594937	-0.926582278	-0.397974684	1.073342725	normal
0.366075949	-0.996455696	-0.432911392	1.146450099	normal
0.287088608	-0.887088608	-0.408607595	1.017991274	normal
0.350886076	-0.887088608	-0.413164557	1.039592318	normal
0.271898734	-0.922025316	-0.445063291	1.05931154	normal
0.306835443	-0.706329114	-0.373670886	0.855966552	normal
0.241518987	-0.896202532	0.499746835	1.054161894	normal
0.26278481	-0.26278481	1.291139241	1.343559545	fall
0.408607595	-0.52556962	0.873417722	1.098199485	fall
0.381265823	-0.499746835	0.881012658	1.082263291	fall
0.397974684	-0.493670886	0.871898734	1.078101199	fall
0.394936709	-0.508860759	0.873417722	1.08525241	fall
0.390379747	-0.508860759	0.871898734	1.08237841	fall
0.397974684	-0.508860759	0.873417722	1.086361651	fall
0.397974684	-0.508860759	0.873417722	1.086361651	fall
0.393417722	-0.508860759	0.871898734	1.083477816	fall
0.301265823	-0.886919831	-0.515611814	1.06922562	normal
0.299240506	-0.88556962	-0.517974684	1.068679655	normal
0.293164557	-0.877974684	-0.527088608	1.065179517	normal
0.29164557	-0.887088608	-0.516455696	1.067103473	normal
0.294683544	-0.882531646	-0.524050633	1.067862146	normal
0.29164557	-0.86278481	-0.54835443	1.063083886	normal
0.238481013	-0.944810127	-0.546835443	1.117393561	normal
0.364556962	-0.838481013	-0.435949367	1.012918574	normal
0.277974684	-0.934177215	-0.429873418	1.065245582	normal
0.290126582	-0.920506329	-0.530126582	1.101153726	normal
0.322025316	-0.91443038	-0.534683544	1.107144849	normal
0.232405063	-0.877974684	-0.483037975	1.028677473	normal
0.303797468	-0.859746835	-0.493670886	1.036903306	normal
0.209620253	-0.887088608	-0.492151899	1.035895912	normal
0.244556962	-0.824810127	-0.358481013	0.932002408	normal
0.14278481	-0.536202532	0.688101266	0.88395928	fall
0.678987342	-0.440506329	0.613670886	1.015707435	normal
0.768607595	-0.607594937	0.435949367	1.072371714	fall
0.753417722	-0.615189873	0.432911392	1.064663852	normal
0.751898734	-0.615189873	0.431392405	1.062972104	normal
0.348523207	-0.871729958	-0.507172996	1.067054822	normal
0.349367089	-0.882531646	-0.50278481	1.07410988	normal
0.355443038	-0.876455696	-0.505822785	1.072553509	normal
0.373670886	-0.841518987	-0.536202532	1.065503305	normal
0.352405063	-0.925063291	-0.508860759	1.113045684	normal
0.244556962	-0.86278481	-0.481518987	1.017873406	normal
0.349367089	-0.926582278	-0.455696203	1.090078488	normal
0.356962025	-0.928101266	-0.476962025	1.102853853	normal
0.320506329	-0.887088608	-0.496708861	1.066006659	normal
0.363037975	-0.897721519	-0.539240506	1.10836854	normal
0.312911392	-0.86278481	-0.475443038	1.033613685	normal
0.356962025	-0.876455696	-0.437468354	1.042580949	normal
0.203544304	-0.712405063	-0.458734177	0.871428886	normal
0.082025316	-0.773164557	-0.320506329	0.840973181	normal
1.50835443	-0.648607595	0.909873418	1.877150643	fall
0.858227848	-0.461772152	0.335696203	1.030766947	fall
0.877974684	-0.408607595	0.38278481	1.041308755	fall
0.873417722	-0.410126582	0.396455696	1.043187159	fall
0.867341772	-0.413164557	0.401012658	1.041056124	fall
0.868860759	-0.417721519	0.404050633	1.045307228	fall
0.232067511	-0.939240506	-0.486919831	1.083106172	normal
0.223291139	-0.935696203	-0.495189873	1.081942386	normal
0.224810127	-0.929620253	-0.498227848	1.07840827	normal
0.233924051	-0.920506329	-0.501265823	1.073927273	normal
0.224810127	-0.90835443	-0.519493671	1.070290165	normal
0.232405063	-0.973670886	-0.454177215	1.099237941	normal
0.338734177	-0.964556962	-0.431392405	1.109599199	normal
0.195949367	-0.943291139	-0.40556962	1.04531385	normal
0.26278481	-0.958481013	-0.437468354	1.085873045	normal
0.26278481	-0.947848101	-0.460253165	1.085958036	normal
0.322025316	-0.952405063	-0.470886076	1.110184402	normal
0.29164557	-0.923544304	-0.545316456	1.111468064	normal
0.139746835	-0.712405063	-0.45721519	0.857960303	normal
-0.072911392	-0.69721519	-0.413164557	0.813713735	normal
0.636455696	-0.516455696	0.703291139	1.080009614	fall
0.745822785	-0.48	0.524050633	1.030184785	fall
0.706329114	-0.545316456	0.575696203	1.061930775	normal
0.703291139	-0.546835443	0.569620253	1.05740941	normal
0.703291139	-0.539240506	0.569620253	1.053501772	normal
0.706329114	-0.539240506	0.569620253	1.05553227	normal
0.706329114	-0.540759494	0.569620253	1.056309084	normal
0.703291139	-0.539240506	0.569620253	1.053501772	normal
0.181434599	-0.924050633	-0.522362869	1.076870955	normal
0.180759494	-0.929620253	-0.524050633	1.082357092	normal
0.179240506	-0.931139241	-0.521012658	1.081943452	normal
0.182278481	-0.935696203	-0.510379747	1.081314161	normal
0.195949367	-0.926582278	-0.514936709	1.078012378	normal
0.145822785	-0.90835443	-0.552911392	1.073351323	normal
0.230886076	-0.987341772	-0.445063291	1.107354274	normal
0.186835443	-0.981265823	-0.455696203	1.097929473	normal
0.214177215	-1.026835443	-0.48	1.15354363	normal
0.220253165	-0.867341772	-0.408607595	0.983744567	normal
0.126075949	-0.975189873	-0.437468354	1.076229063	normal
0.21721519	-0.975189873	-0.43443038	1.089452836	normal
0.203544304	-0.988860759	-0.53164557	1.14101836	normal
0.215696203	-0.856708861	-0.484556962	1.007606259	normal
0.12	-0.62278481	-0.297721519	0.700641865	normal
0.894683544	-1.137721519	0.972151899	1.743544727	fall
0.800506329	-0.476962025	0.476962025	1.046802718	fall
0.66835443	-0.574177215	0.581772152	1.055857924	normal
0.672911392	-0.569620253	0.584810127	1.057960235	normal
0.66835443	-0.569620253	0.584810127	1.055067657	normal
0.66835443	-0.569620253	0.583291139	1.054226461	normal
0.663797468	-0.569620253	0.584810127	1.052186864	normal
0.665316456	-0.569620253	0.584810127	1.053145813	normal
0.33164557	-0.930801688	-0.443037975	1.082895753	normal
0.328101266	-0.932658228	-0.438987342	1.081763235	normal
0.328101266	-0.940253165	-0.431392405	1.085276859	normal
0.326582278	-0.929620253	-0.451139241	1.083686493	normal
0.353924051	-0.902278481	-0.442025316	1.065248831	normal
0.326582278	-1.002531646	-0.372151899	1.118133588	normal
0.290126582	-0.969113924	-0.463291139	1.112651748	normal
0.306835443	-0.918987342	-0.367594937	1.036248889	normal
0.31443038	-0.961518987	-0.375189873	1.078959067	normal
0.309873418	-0.978227848	-0.470886076	1.129019466	normal
0.334177215	-0.902278481	-0.483037975	1.076618109	normal
0.341772152	-1.00556962	-0.432911392	1.146904852	normal
0.261265823	-0.856708861	-0.40556962	0.983207312	normal
0.276455696	-0.631898734	-0.425316456	0.810319597	normal
0.033417722	-1.020759494	0.145822785	1.031664176	normal
-0.621265823	-0.662278481	0.770126582	1.190663244	normal
-0.407088608	-0.86278481	0.580253165	1.116607585	normal
-0.416202532	-0.792911392	0.630379747	1.095130882	normal
-0.410126582	-0.792911392	0.634936709	1.095471092	normal
-0.408607595	-0.791392405	0.636455696	1.094686238	normal
-0.413164557	-0.792911392	0.642531646	1.101026949	normal
-0.410126582	-0.791392405	0.631898734	1.092612357	normal
-0.416202532	-0.789873418	0.637974684	1.097331427	normal
0.139240506	-0.912236287	-0.561181435	1.080040538	normal
0.116962025	-0.915949367	-0.563544304	1.081769634	normal
0.123037975	-0.920506329	-0.557468354	1.083162597	normal
0.157974684	-0.89164557	-0.575696203	1.07303958	normal
0.264303797	-0.993417722	-0.499746835	1.143014508	normal
0.110886076	-0.893164557	-0.475443038	1.017882474	normal
0.206582278	-0.955443038	-0.533164557	1.113468491	normal
0.19443038	-0.941772152	-0.493670886	1.08094815	normal
0.202025316	-0.949367089	-0.476962025	1.081482719	normal
0.16556962	-0.98278481	-0.543797468	1.135339143	normal
0.197468354	-0.955443038	-0.543797468	1.116951582	normal
0.233924051	-0.909873418	-0.431392405	1.033774397	normal
0.066835443	-0.844556962	-0.414683544	0.943242217	normal
0.376708861	-0.712405063	-0.540759494	0.970490273	normal
-0.157974684	-1.069367089	0.438987342	1.166709843	normal
-0.118481013	-0.991898734	0.900759494	1.345090523	normal
-0.30835443	-0.853670886	0.557468354	1.065179517	normal
-0.236962025	-0.888607595	0.660759494	1.132421109	normal
-0.227848101	-0.884050633	0.618227848	1.102572424	normal
-0.218734177	-0.887088608	0.615189873	1.101466939	normal
-0.211139241	-0.888607595	0.619746835	1.103761467	normal
-0.208101266	-0.887088608	0.621265823	1.102816194	normal
-0.203544304	-0.887088608	0.624303797	1.103680983	normal
0.324894515	-0.913924051	-0.485232068	1.084556949	normal
0.331139241	-0.918987342	-0.473924051	1.085723232	normal
0.293164557	-0.920506329	-0.484556962	1.080774171	normal
0.297721519	-0.932658228	-0.470886076	1.086380766	normal
0.302278481	-0.920506329	-0.487594937	1.084644183	normal
0.293164557	-0.918987342	-0.493670886	1.083602388	normal
0.277974684	-0.896202532	-0.527088608	1.076230135	normal
0.361518987	-0.853670886	-0.507341772	1.056809176	normal
0.331139241	-1.002531646	-0.367594937	1.117966428	normal
0.300759494	-0.976708861	-0.528607595	1.150583531	normal
0.31443038	-0.849113924	-0.437468354	1.005604038	normal
0.264303797	-0.934177215	-0.452658228	1.071187676	normal
0.309873418	-0.978227848	-0.458734177	1.124005473	normal
0.326582278	-0.894683544	-0.507341772	1.079124786	normal
0.329620253	-0.987341772	-0.513417722	1.160642513	normal
0.258227848	-0.723037975	-0.318987342	0.831395489	normal
0.445063291	-0.751898734	-0.282531646	0.918290352	normal
-0.473924051	-0.934177215	0.759493671	1.293878554	normal
-0.264303797	-0.853670886	0.596962025	1.074697231	normal
-0.279493671	-0.867341772	0.615189873	1.099480351	normal
-0.279493671	-0.871898734	0.615189873	1.103078735	normal
-0.279493671	-0.874936709	0.613670886	1.104637005	normal
-0.290126582	-0.870379747	0.606075949	1.099573733	normal
-0.296202532	-0.874936709	0.603037975	1.103134164	normal
-0.299240506	-0.873417722	0.6	1.101091911	normal
-0.293164557	-0.873417722	0.6	1.099456217	normal
-0.28556962	-0.870379747	0.613670886	1.102589166	normal
0.032911392	-1.101265823	-0.075105485	1.104314451	normal
0.042531646	-1.10278481	-0.072911392	1.106010556	normal
0.037974684	-1.090632911	-0.116962025	1.097543776	normal
0.091139241	-1.083037975	-0.100253165	1.091479873	normal
0.037974684	-1.142278481	0.025822785	1.143201216	normal
0.037974684	-1.175696203	-0.034936709	1.176828029	normal
0.039493671	-1.038987342	-0.034936709	1.040324478	normal
-0.006075949	-1.073924051	-0.086582278	1.077425763	normal
0.080506329	-1.066329114	-0.053164557	1.070684603	normal
0.025822785	-1.113417722	-0.124556962	1.120660642	normal
0.123037975	-0.905316456	-0.174683544	0.930188459	normal
0.264303797	-0.732151899	0.270379747	0.824019483	normal
0.013670886	-0.012151899	1.040506329	1.040667085	fall
-0.060759494	-0.55443038	1.010126582	1.153880615	fall
